,"('act', '{<QualifiedName: collabmap:BuildingVerification>}')","('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Building>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:Building>}'), ('ent', '{<QualifiedName: collabmap:Building>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:BuildingVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Building>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Building>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
155,2,5,3,6,1,3,3,25,2,12,1,2,1,1,1,0,1,1,2,13,5,2,3,8,3,3,1,2,7,Trusted
156,2,2,3,2,1,3,3,11,2,7,1,2,1,1,1,0,1,1,2,3,2,2,3,4,3,0,1,1,4,Trusted
157,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
158,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
159,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
160,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
161,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
162,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
163,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
164,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
165,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
166,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
167,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
168,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
169,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
170,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
171,2,3,2,3,1,2,2,11,2,9,1,2,1,1,1,0,0,1,1,3,3,1,3,7,3,0,0,3,4,Trusted
172,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
173,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
174,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
175,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
176,2,7,3,8,1,3,3,26,2,18,1,2,1,1,1,0,0,2,2,12,7,2,3,13,3,0,4,4,9,Trusted
177,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
178,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
179,2,3,3,4,1,3,4,18,2,7,1,2,1,1,1,0,0,2,2,7,3,2,3,4,3,0,3,1,5,Trusted
180,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
181,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
182,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
183,2,5,1,5,1,1,1,14,2,10,1,2,1,1,1,0,0,0,0,5,5,0,3,10,3,0,0,5,5,Trusted
184,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
185,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
186,2,5,2,5,1,2,2,18,2,10,1,2,1,1,1,0,0,1,1,8,5,1,3,8,3,0,3,2,6,Trusted
187,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
188,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
189,2,11,4,11,1,4,4,34,2,26,1,2,1,1,1,0,0,3,3,16,11,3,3,20,3,0,5,6,14,Trusted
190,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
191,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
192,2,10,5,10,1,5,6,45,2,19,1,2,1,1,1,1,2,1,4,26,10,4,3,13,3,6,1,2,14,Trusted
193,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
194,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
195,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
196,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
197,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
198,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
199,2,6,3,7,1,3,3,28,2,13,1,2,1,1,1,0,1,1,2,15,6,2,3,10,3,3,2,2,8,Trusted
200,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
201,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
202,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
203,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
204,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
205,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
206,2,6,2,7,1,2,2,22,2,14,1,2,1,1,1,0,0,1,1,10,6,1,3,11,3,0,3,4,7,Trusted
207,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
208,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
209,2,7,3,7,1,3,3,24,2,16,1,2,1,1,1,0,0,2,2,11,7,2,3,12,3,0,4,3,9,Trusted
210,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
211,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
212,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
213,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
214,2,5,2,5,1,2,2,18,2,10,1,2,1,1,1,0,0,1,1,8,5,1,3,8,3,0,3,2,6,Trusted
215,2,7,2,7,1,2,2,22,2,14,1,2,1,1,1,0,0,1,1,10,7,1,3,12,3,0,3,4,8,Trusted
216,3,8,4,8,1,4,5,30,2,19,1,3,1,1,1,0,1,2,3,14,8,3,4,13,4,0,5,3,11,Trusted
217,2,3,1,3,1,1,1,10,2,6,1,2,1,1,1,0,0,0,0,3,3,0,3,6,3,0,0,3,3,Trusted
218,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
219,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
220,2,8,2,8,1,2,3,27,2,15,1,2,1,1,1,0,0,1,1,14,8,1,3,12,3,0,5,3,9,Trusted
221,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
222,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
223,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
224,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
225,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
226,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
227,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
228,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
229,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
230,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
231,2,5,3,6,1,3,3,21,2,15,1,2,1,1,1,0,0,2,2,9,5,2,3,10,3,0,3,3,7,Trusted
232,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
233,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
234,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
235,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
236,2,1,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,1,0,3,3,3,0,0,2,1,Trusted
237,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
238,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
239,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
240,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
241,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
242,2,4,2,5,1,2,5,21,2,10,1,2,1,1,1,0,0,1,1,10,4,1,3,7,3,0,3,2,5,Trusted
243,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
244,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
245,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
246,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
247,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
248,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
249,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
250,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
251,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
252,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
253,2,6,2,7,1,2,2,22,2,14,1,2,1,1,1,0,0,1,1,10,6,1,3,11,3,0,3,4,7,Trusted
254,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
255,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
256,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
257,2,1,2,1,1,2,2,7,2,5,1,2,1,1,1,0,0,1,1,1,1,1,3,3,3,0,0,1,2,Trusted
258,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
259,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
260,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
261,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
262,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
263,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
264,2,5,2,5,1,2,2,18,2,10,1,2,1,1,1,0,0,1,1,8,5,1,3,8,3,0,3,2,6,Trusted
265,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
266,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
267,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
268,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
269,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
270,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
271,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
272,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
273,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
274,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
275,2,7,2,8,1,2,5,30,2,13,1,2,1,1,1,0,0,1,1,16,7,1,3,10,3,0,6,2,8,Trusted
276,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
277,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
278,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
279,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
280,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
281,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
282,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
283,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
284,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
285,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
286,2,4,3,6,1,3,3,21,2,15,1,2,1,1,1,0,0,2,2,9,4,2,3,9,3,0,3,3,6,Trusted
287,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
288,2,1,2,2,1,2,3,11,2,7,1,2,1,1,1,0,0,1,1,4,1,1,3,3,3,0,1,1,2,Trusted
289,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
290,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
291,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
292,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
293,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
294,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
295,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
296,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
297,2,5,2,6,1,2,2,20,2,12,1,2,1,1,1,0,0,1,1,9,5,1,3,9,3,0,3,3,6,Trusted
298,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
299,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
300,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
301,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
302,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
303,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
304,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
305,2,2,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,2,1,3,4,3,0,1,1,3,Trusted
306,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
307,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
308,4,6,3,6,1,3,3,28,2,11,1,4,1,1,1,0,1,1,2,14,6,2,5,8,5,3,2,1,8,Trusted
309,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
310,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
311,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
312,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
313,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
314,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
315,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
316,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
317,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
318,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
319,2,9,5,9,1,5,6,37,2,18,1,2,1,1,1,0,2,2,4,20,9,4,3,12,3,3,4,2,13,Trusted
320,4,0,0,0,1,0,0,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,Uncertain
321,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
322,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
323,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
324,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
325,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
326,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
327,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
328,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
329,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
330,2,9,5,9,1,5,5,40,2,20,1,2,1,1,1,1,1,2,4,23,9,4,3,14,3,2,1,3,13,Trusted
331,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
332,2,1,2,2,1,2,2,10,2,6,1,2,1,1,1,0,0,1,1,3,1,1,3,3,3,0,1,1,2,Trusted
333,2,1,1,1,1,1,1,6,2,2,1,2,1,1,1,0,0,0,0,1,1,0,3,2,3,0,0,1,1,Trusted
334,2,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Uncertain
335,2,2,1,2,1,1,1,8,2,4,1,2,1,1,1,0,0,0,0,2,2,0,3,4,3,0,0,2,2,Trusted
336,2,6,3,6,1,3,3,25,2,12,1,2,1,1,1,0,1,1,2,13,6,2,3,9,3,3,1,2,8,Trusted
337,2,9,4,11,1,4,6,39,2,21,1,2,1,1,1,0,1,2,3,20,9,3,3,14,3,0,8,3,12,Trusted
338,2,7,3,9,1,3,4,31,2,18,1,2,1,1,1,0,0,2,2,15,7,2,3,12,3,0,6,3,9,Trusted
