,"('act', '{<QualifiedName: collabmap:CompletionVerification>}')","('act', '{<QualifiedName: collabmap:RouteIdentification>}')","('act', '{<QualifiedName: collabmap:RouteVerification>}')","('ent', '{<QualifiedName: collabmap:Route>}')","('ent', '{<QualifiedName: collabmap:RouteSet>}')","('ent', '{<QualifiedName: collabmap:Vote>}')","[('der', 'gen'), ('der', 'usd'), (('ent', '{<QualifiedName: collabmap:RouteSet>}'), ('ent', '{<QualifiedName: collabmap:RouteSet>}'))]","[['der', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['der', ('ent', '{<QualifiedName: collabmap:Route>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:CompletionVerification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteIdentification>}')]]","[['der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['gen', ('act', '{<QualifiedName: collabmap:RouteVerification>}')]]","[['gen', 'usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', 'der', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:Route>}')], ['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')], ['usd', ('ent', '{<QualifiedName: collabmap:Route>}')]]","[['usd', ('ent', '{<QualifiedName: collabmap:RouteSet>}')]]",label
227,6,0,6,0,2,18,0,3,0,0,0,0,0,6,0,13,16,3,0,0,12,Trusted
228,2,0,1,0,1,3,0,0,0,0,0,0,0,2,0,1,3,0,0,0,3,Trusted
229,12,4,12,4,6,47,4,20,1,1,4,18,2,12,4,14,8,12,3,3,19,Uncertain
230,8,2,8,2,4,36,2,19,0,1,2,9,1,8,2,18,8,11,3,3,12,Uncertain
231,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
232,6,1,6,1,2,28,2,15,0,0,1,3,1,6,1,18,13,6,0,3,10,Trusted
233,3,0,3,0,1,15,0,0,0,0,0,0,0,3,0,12,15,0,0,0,6,Trusted
234,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
235,5,1,5,1,3,13,2,6,0,0,1,3,1,5,1,4,5,3,0,1,8,Uncertain
236,3,0,3,0,2,8,0,5,0,0,0,0,0,3,0,6,4,5,0,0,6,Uncertain
237,3,0,2,0,1,5,0,0,0,0,0,0,0,3,0,2,5,0,0,0,5,Trusted
238,9,3,12,3,6,36,4,22,0,1,3,9,2,9,3,16,12,11,1,6,17,Uncertain
239,4,1,4,1,4,15,0,5,0,0,1,1,1,4,1,11,11,3,0,1,8,Uncertain
240,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
241,2,0,1,0,2,4,0,3,0,0,0,0,0,2,0,2,1,2,0,0,3,Uncertain
242,2,1,1,1,2,5,2,1,0,0,1,1,0,2,1,1,2,1,0,1,3,Uncertain
243,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
244,14,4,15,4,11,53,2,37,0,3,4,24,1,14,4,16,3,16,6,7,19,Uncertain
245,4,1,3,1,2,11,2,3,0,0,1,3,0,4,1,3,2,3,0,3,5,Uncertain
246,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
247,14,3,14,3,10,50,0,16,0,0,3,6,3,14,3,33,26,10,0,6,25,Uncertain
248,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
249,8,1,7,1,5,23,2,19,0,0,1,3,1,8,1,12,4,11,0,3,13,Uncertain
250,3,0,3,0,2,10,0,1,0,0,0,0,0,3,0,8,10,1,0,0,6,Uncertain
251,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
252,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
253,1,1,0,1,2,2,2,0,0,0,1,0,0,1,1,0,2,0,0,0,2,Uncertain
254,9,2,9,2,3,25,4,15,0,0,2,5,2,9,2,9,10,10,0,5,15,Trusted
255,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
256,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
257,8,3,9,3,4,25,6,12,0,0,3,4,3,8,3,10,13,8,0,4,16,Uncertain
258,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
259,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
260,10,3,14,3,6,42,6,29,0,0,3,9,3,10,3,20,13,16,0,9,18,Uncertain
261,2,0,2,0,2,7,0,1,0,0,0,0,0,2,0,6,7,1,0,0,4,Uncertain
262,4,0,4,0,2,13,0,1,0,0,0,0,0,4,0,10,13,1,0,0,8,Trusted
263,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
264,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
265,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
266,14,4,16,4,9,51,2,29,0,3,4,21,1,14,4,15,9,14,6,5,22,Uncertain
267,12,3,12,3,8,42,0,14,0,0,3,6,3,12,3,25,18,8,0,6,21,Uncertain
268,8,2,7,2,5,24,4,19,0,0,2,6,2,8,2,9,5,11,0,6,11,Uncertain
269,3,0,3,0,2,10,0,1,0,0,0,0,0,3,0,8,10,1,0,0,6,Uncertain
270,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
271,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
272,1,1,0,1,2,2,2,0,0,0,1,0,0,1,1,0,2,0,0,0,2,Uncertain
273,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
274,15,8,17,8,13,79,4,31,2,2,8,34,3,15,8,24,8,17,3,3,26,Uncertain
275,4,1,3,1,3,18,2,16,0,0,1,3,1,4,1,10,2,5,0,3,5,Uncertain
276,3,0,3,0,2,16,0,1,0,0,0,0,0,3,0,14,16,1,0,0,6,Trusted
277,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
278,13,5,13,5,9,66,2,22,1,2,5,19,2,13,5,30,7,11,8,3,20,Trusted
279,11,4,11,4,8,59,2,37,0,2,4,12,1,11,4,33,10,15,3,6,17,Uncertain
280,1,1,1,1,3,5,0,3,0,0,1,0,0,1,1,4,4,2,0,0,3,Uncertain
281,1,1,0,1,2,2,2,0,0,0,1,0,0,1,1,0,2,0,0,0,2,Uncertain
282,2,1,1,1,2,6,2,1,0,0,1,1,0,2,1,2,2,1,0,1,3,Uncertain
283,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
284,8,2,8,2,5,44,2,4,0,0,2,3,2,8,2,32,27,2,0,3,15,Trusted
285,12,6,14,6,13,52,4,34,0,3,6,18,3,12,6,19,6,14,5,7,20,Uncertain
286,1,1,0,1,2,2,2,0,0,0,1,0,1,1,1,0,2,0,0,0,2,Uncertain
287,1,1,0,1,2,2,2,0,0,0,1,0,0,1,1,0,2,0,0,0,2,Uncertain
288,9,3,9,3,9,35,0,12,0,0,3,5,2,9,3,22,16,7,0,5,16,Uncertain
289,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
290,6,1,5,1,4,18,2,16,0,0,1,2,1,6,1,9,2,9,0,2,10,Uncertain
291,2,0,2,0,2,7,0,1,0,0,0,0,0,2,0,6,7,1,0,0,4,Uncertain
292,3,1,3,1,3,11,0,4,0,0,1,0,1,3,1,8,10,2,0,0,7,Uncertain
293,4,1,3,1,2,11,2,3,0,0,1,3,0,4,1,3,2,3,0,3,5,Uncertain
294,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
295,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
296,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
297,6,1,8,1,2,20,2,9,0,0,1,3,1,6,1,10,11,6,0,3,12,Uncertain
298,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
299,6,1,6,1,2,14,2,3,0,0,1,1,1,6,1,6,11,2,0,1,12,Trusted
300,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
301,14,5,14,5,7,45,6,32,0,1,5,11,4,14,5,16,11,19,1,9,23,Uncertain
302,5,1,5,1,3,17,0,3,0,0,1,3,0,5,1,9,7,2,0,3,8,Uncertain
303,4,1,3,1,2,11,2,3,0,0,1,3,0,4,1,3,2,3,0,3,5,Uncertain
304,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
305,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
306,4,1,4,1,2,14,2,4,0,0,1,1,1,4,1,8,10,2,0,1,8,Trusted
307,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
308,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
309,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
310,3,1,4,1,5,15,2,12,0,0,1,5,1,3,1,8,3,3,0,3,5,Uncertain
311,3,0,3,0,4,12,0,3,0,0,0,0,0,3,0,12,12,3,0,0,6,Uncertain
312,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
313,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
314,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
315,14,3,15,3,7,47,4,32,0,1,3,16,2,14,3,16,8,17,3,8,20,Uncertain
316,10,1,10,1,5,33,0,8,0,0,1,3,1,10,1,22,21,6,0,3,18,Uncertain
317,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
318,5,1,4,1,2,13,2,9,0,0,1,3,1,5,1,4,4,6,0,3,7,Uncertain
319,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
320,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
321,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
322,19,13,19,13,19,78,6,53,1,7,13,29,3,19,13,21,9,24,4,8,35,Uncertain
323,2,1,2,1,3,10,0,3,0,0,1,1,0,2,1,7,5,2,0,1,4,Uncertain
324,1,1,1,1,3,6,0,3,0,0,1,0,0,1,1,5,5,2,0,0,3,Uncertain
325,2,1,1,1,2,6,2,1,0,0,1,1,0,2,1,2,2,1,0,1,3,Uncertain
326,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
327,3,2,3,2,3,15,2,8,0,1,2,1,1,3,2,9,9,3,0,1,7,Trusted
328,1,1,0,1,2,2,2,0,0,0,1,0,0,1,1,0,2,0,0,0,2,Uncertain
329,1,1,1,1,2,6,2,0,0,0,1,0,1,1,1,4,6,0,0,0,3,Trusted
330,10,7,10,7,11,45,2,19,1,1,7,10,4,10,7,21,12,9,2,3,21,Uncertain
331,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
332,2,2,2,2,4,10,2,5,0,0,2,1,2,2,2,6,4,1,0,1,5,Uncertain
333,4,1,4,1,3,14,2,1,0,0,1,0,1,4,1,10,14,1,0,0,9,Uncertain
334,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
335,6,5,5,5,6,24,4,11,1,1,5,8,2,6,5,5,5,6,2,1,12,Uncertain
336,4,3,4,3,4,19,2,13,1,1,3,4,1,4,3,8,4,6,1,2,8,Uncertain
337,14,8,15,8,10,61,4,33,2,3,8,27,2,14,8,12,8,18,2,5,25,Uncertain
338,3,0,3,0,1,15,0,0,0,0,0,0,0,3,0,12,15,0,0,0,6,Trusted
339,7,4,7,4,6,33,2,4,1,1,4,12,2,7,4,11,8,2,1,1,13,Uncertain
340,5,2,5,2,3,20,2,8,0,1,2,3,1,5,2,10,10,4,1,1,10,Trusted
341,6,3,5,3,4,26,2,11,1,1,3,12,1,6,3,5,2,7,1,1,9,Uncertain
342,5,2,5,2,3,24,2,10,0,1,2,7,1,5,2,10,4,6,3,1,8,Uncertain
343,4,1,4,1,2,20,2,15,0,0,1,3,1,4,1,12,5,6,0,3,6,Uncertain
344,2,1,2,1,2,10,2,5,0,0,1,1,1,2,1,6,5,2,0,1,4,Uncertain
345,1,0,1,0,1,5,0,0,0,0,0,0,0,1,0,4,5,0,0,0,2,Trusted
346,8,2,9,2,4,27,2,18,0,1,2,7,1,8,2,10,7,10,1,5,13,Uncertain
347,6,1,6,1,3,20,0,4,0,0,1,1,1,6,1,13,16,2,0,1,12,Trusted
348,2,1,1,1,2,5,2,3,0,0,1,1,1,2,1,1,2,2,0,1,3,Uncertain
349,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
350,9,3,9,3,5,27,4,15,0,1,3,6,2,9,3,9,10,8,1,4,16,Trusted
351,2,1,2,1,3,8,0,4,0,0,1,1,1,2,1,5,4,2,0,1,4,Uncertain
352,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
353,2,1,1,1,2,5,2,3,0,0,1,1,1,2,1,1,2,2,0,1,3,Uncertain
354,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
355,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
356,14,7,15,7,10,63,4,34,1,3,7,25,2,14,7,18,10,17,2,5,25,Uncertain
357,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
358,7,4,7,4,5,37,4,12,1,1,4,12,2,7,4,14,8,7,1,1,13,Uncertain
359,4,1,4,1,4,16,2,6,0,0,1,1,1,4,1,12,12,4,0,1,8,Uncertain
360,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
361,5,2,5,2,3,29,2,11,0,1,2,7,1,5,2,15,5,6,3,1,8,Uncertain
362,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
363,4,1,4,1,2,24,2,18,0,0,1,3,1,4,1,16,6,6,0,3,6,Trusted
364,3,0,3,0,1,18,0,0,0,0,0,0,0,3,0,15,18,0,0,0,6,Trusted
365,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
366,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
367,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
368,17,7,17,7,11,64,4,39,1,4,7,28,2,17,7,13,6,20,6,6,26,Uncertain
369,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
370,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
371,5,2,5,2,5,20,2,9,0,0,2,2,2,5,2,13,12,5,0,2,10,Uncertain
372,10,3,10,3,5,38,2,8,0,1,3,10,2,10,3,16,11,4,3,4,16,Uncertain
373,2,0,1,0,2,4,0,3,0,0,0,0,0,2,0,2,1,2,0,0,3,Uncertain
374,7,2,6,2,3,24,2,15,0,1,2,9,1,7,2,6,2,10,3,3,9,Uncertain
375,6,1,6,1,2,22,2,12,0,0,1,3,1,6,1,12,10,6,0,3,10,Trusted
376,2,1,1,1,2,5,2,1,0,0,1,1,0,2,1,1,2,1,0,1,3,Uncertain
377,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
378,1,0,1,0,1,4,0,0,0,0,0,0,0,1,0,3,4,0,0,0,2,Trusted
379,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
380,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
381,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
382,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
383,8,1,8,1,2,20,2,9,0,0,1,3,1,8,1,8,11,6,0,3,14,Trusted
384,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
385,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
386,6,3,10,3,6,36,2,17,0,2,3,18,1,6,3,10,3,9,3,2,10,Uncertain
387,6,2,9,2,5,33,0,10,0,0,2,9,2,6,2,18,8,6,3,3,11,Uncertain
388,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
389,5,2,7,2,3,26,4,21,0,0,2,9,2,5,2,10,5,9,3,3,8,Uncertain
390,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
391,0,0,3,0,1,12,0,0,0,0,0,0,0,0,0,12,12,0,0,0,3,Trusted
392,17,6,19,6,9,66,2,37,1,4,6,31,1,17,6,12,3,23,7,5,24,Uncertain
393,17,5,18,5,8,63,2,24,0,1,5,14,4,17,5,29,17,13,3,7,30,Trusted
394,11,4,11,4,6,39,6,22,0,1,4,12,3,11,4,13,10,14,3,5,18,Uncertain
395,5,1,5,1,3,20,2,13,0,0,1,3,1,5,1,12,7,5,0,3,8,Trusted
396,2,0,2,0,1,6,0,0,0,0,0,0,0,2,0,4,6,0,0,0,4,Trusted
397,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
398,2,0,2,0,1,8,0,0,0,0,0,0,0,2,0,6,8,0,0,0,4,Trusted
399,3,0,3,0,2,13,0,1,0,0,0,0,0,3,0,11,13,1,0,0,6,Trusted
400,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
401,14,2,15,2,6,46,4,36,0,0,2,12,2,14,2,20,10,19,0,11,20,Uncertain
402,4,0,4,0,2,13,0,1,0,0,0,0,0,4,0,10,13,1,0,0,8,Uncertain
403,7,0,7,0,3,23,0,2,0,0,0,0,0,7,0,18,23,2,0,0,14,Trusted
404,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
405,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
406,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
407,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
408,15,7,15,7,9,76,2,26,2,1,7,38,1,15,7,16,5,16,2,2,24,Uncertain
409,13,6,13,6,8,71,2,27,3,2,6,25,1,13,6,27,7,15,4,2,21,Trusted
410,11,5,11,5,7,64,4,33,0,3,5,15,2,11,5,34,10,15,5,4,18,Trusted
411,7,2,7,2,4,43,2,31,0,0,2,5,2,7,2,30,11,9,0,5,11,Trusted
412,2,1,2,1,2,11,2,0,0,0,1,0,1,2,1,8,11,0,0,0,5,Trusted
413,5,1,5,1,3,32,0,3,0,0,1,3,0,5,1,24,13,2,0,3,8,Trusted
414,4,1,3,1,2,20,2,3,0,0,1,3,0,4,1,12,2,3,0,3,5,Uncertain
415,3,0,3,0,1,18,0,0,0,0,0,0,0,3,0,15,18,0,0,0,6,Trusted
416,14,2,16,2,8,50,4,38,0,0,2,15,2,14,2,22,10,18,0,10,20,Uncertain
417,7,0,7,0,3,22,0,4,0,0,0,0,0,7,0,17,20,4,0,0,14,Trusted
418,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
419,5,0,5,0,4,18,0,6,0,0,0,0,0,5,0,16,14,3,0,0,10,Uncertain
420,2,0,1,0,1,3,0,0,0,0,0,0,0,2,0,1,3,0,0,0,3,Trusted
421,2,0,1,0,2,5,0,1,0,0,0,0,0,2,0,4,5,1,0,0,3,Uncertain
422,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
423,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
424,13,10,14,10,14,78,2,18,2,2,10,38,2,13,10,19,5,8,3,3,25,Uncertain
425,2,2,1,2,3,10,2,10,0,1,2,1,1,2,2,5,2,3,0,1,4,Uncertain
426,1,1,1,1,2,8,2,0,0,0,1,0,1,1,1,6,8,0,0,0,3,Trusted
427,1,1,1,1,2,6,2,0,0,0,1,0,1,1,1,4,6,0,0,0,3,Uncertain
428,12,9,12,9,13,73,2,11,1,2,9,35,1,12,9,19,8,5,2,2,23,Uncertain
429,10,7,9,7,10,60,2,17,1,1,7,34,0,10,7,10,2,9,2,1,17,Uncertain
430,9,6,9,6,9,58,2,23,1,1,6,24,1,9,6,20,4,10,1,2,16,Uncertain
431,8,5,8,5,8,54,2,18,1,1,5,16,1,8,5,26,10,9,1,1,15,Uncertain
432,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
433,6,4,6,4,6,44,2,16,1,1,4,10,1,6,4,24,6,7,3,1,11,Trusted
434,5,3,5,3,5,38,2,25,1,1,3,5,1,5,3,25,7,6,1,3,9,Trusted
435,4,2,4,2,4,31,0,4,0,1,2,1,1,4,2,25,22,2,0,1,9,Trusted
436,10,2,11,2,3,28,4,12,0,0,2,4,2,10,2,12,16,8,0,4,19,Uncertain
437,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
438,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2,3,0,0,0,2,Trusted
439,5,1,5,1,2,14,2,9,0,0,1,3,1,5,1,5,5,6,0,3,8,Uncertain
440,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
441,10,2,11,2,5,32,2,16,0,1,2,11,1,10,2,10,9,8,3,3,16,Uncertain
442,7,1,7,1,4,23,0,7,0,0,1,3,1,7,1,14,11,5,0,3,12,Uncertain
443,5,0,4,0,2,12,0,9,0,0,0,0,0,5,0,7,3,6,0,0,9,Trusted
444,4,1,3,1,2,11,2,3,0,0,1,3,0,4,1,3,2,3,0,3,5,Uncertain
445,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
446,7,1,7,1,2,18,2,9,0,0,1,3,1,7,1,7,9,6,0,3,12,Trusted
447,3,0,3,0,1,9,0,0,0,0,0,0,0,3,0,6,9,0,0,0,6,Trusted
448,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
449,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
450,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
451,4,1,5,1,5,17,2,14,0,0,1,6,1,4,1,8,3,5,0,4,6,Uncertain
452,4,0,4,0,4,14,0,3,0,0,0,0,0,4,0,13,14,3,0,0,8,Uncertain
453,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
454,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
455,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Uncertain
456,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
457,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
458,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
459,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
460,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
461,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
462,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
463,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
464,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
465,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
466,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
467,5,2,6,2,3,21,2,9,0,1,2,7,1,5,2,7,5,6,3,1,9,Uncertain
468,4,1,4,1,2,16,2,12,0,0,1,3,1,4,1,8,4,6,0,3,6,Uncertain
469,3,0,3,0,1,12,0,0,0,0,0,0,0,3,0,9,12,0,0,0,6,Trusted
470,2,2,2,2,3,7,2,6,0,1,2,1,1,2,2,2,3,3,0,1,5,Uncertain
471,1,1,1,1,2,4,2,0,0,0,1,0,1,1,1,2,4,0,0,0,3,Uncertain
472,1,1,1,1,2,3,2,0,0,0,1,0,1,1,1,1,3,0,0,0,3,Uncertain
473,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
474,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
475,1,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,Trusted
476,3,0,3,0,1,6,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,Trusted
477,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
478,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
479,3,1,3,1,2,7,2,0,0,0,1,0,1,3,1,3,7,0,0,0,7,Trusted
480,2,0,2,0,1,4,0,0,0,0,0,0,0,2,0,2,4,0,0,0,4,Trusted
